Curso;Nota;Talleres profe;Talleres Monitor;Asesorías profe;Asesorías monitor
Cálculo integral;3.02;4;3;0;0
Cálculo integral;3.02;12;7;1;1
Cálculo integral;3.02;3;0;0;0
Geometría Analítica;3.02;0;0;0;1
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;1
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;1;0;1;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;0
Geometría Analítica;3.02;0;0;0;1
Cálculo diferencial;3.03;1;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;1;0;1
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo diferencial;3.03;1;0;0;1
Cálculo diferencial;3.03;1;1;0;0
Cálculo diferencial;3.03;0;0;0;0
Cálculo integral;3.03;0;0;0;0
Cálculo integral;3.03;2;0;0;0
Cálculo integral;3.03;1;1;0;0
Cálculo integral;3.03;5;2;0;0
Cálculo integral;3.03;4;0;0;0
Cálculo integral;3.03;3;0;0;1
Cálculo integral;3.03;1;0;0;0
Cálculo integral;3.03;0;0;0;0
Cálculo integral;3.03;1;1;1;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;1
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Geometría Analítica;3.03;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;1;1;0;0
Cálculo diferencial;3.04;1;0;0;1
Cálculo diferencial;3.04;1;1;0;1
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo diferencial;3.04;0;0;0;0
Cálculo integral;3.04;1;0;2;0
Cálculo integral;3.04;9;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;1;0;0;0
Cálculo integral;3.04;1;0;0;0
Cálculo integral;3.04;3;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;3;0;4;2
Cálculo integral;3.04;1;0;0;0
Cálculo integral;3.04;1;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;4;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;0;0;0;0
Cálculo integral;3.04;1;0;0;0
Cálculo integral;3.04;3;0;0;0
Cálculo integral;3.04;1;3;1;0
Cálculo integral;3.04;1;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;1
Geometría Analítica;3.04;0;0;0;0
Geometría Analítica;3.04;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;3;2;0;0
Cálculo diferencial;3.05;0;1;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;1;0;1
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;2;0
Cálculo diferencial;3.05;1;1;1;1
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;1;0
Cálculo diferencial;3.05;1;0;0;1
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;0;0
Cálculo diferencial;3.05;0;0;1;0
Cálculo integral;3.05;0;1;0;0
Cálculo integral;3.05;0;0;0;0
Cálculo integral;3.05;3;1;0;0
Cálculo integral;3.05;1;0;0;0
Cálculo integral;3.05;4;0;0;0
Cálculo integral;3.05;10;2;0;0
Cálculo integral;3.05;2;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;1;0;1
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;2
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Geometría Analítica;3.05;0;0;0;0
Cálculo diferencial;3.06;0;0;0;0
Cálculo diferencial;3.06;0;0;0;0
Cálculo diferencial;3.06;0;0;0;1
Cálculo diferencial;3.06;0;0;0;0
Cálculo diferencial;3.06;0;0;0;0
Cálculo diferencial;3.06;0;0;0;0
Cálculo diferencial;3.06;0;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;1;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;1;0;0;0
Cálculo integral;3.06;3;2;1;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;9;7;2;11
Cálculo integral;3.06;2;0;0;0
Cálculo integral;3.06;1;0;0;0
Cálculo integral;3.06;4;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;1;0;1;0
Cálculo integral;3.06;1;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;7;0;2;6
Cálculo integral;3.06;1;1;0;1
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;2;0;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;0;1;0;0
Cálculo integral;3.06;0;0;0;0
Cálculo integral;3.06;1;0;0;0
Cálculo integral;3.06;1;1;0;0
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;1
Geometría Analítica;3.06;0;0;0;1
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;0
Geometría Analítica;3.06;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;1;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;3
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;2;0;1
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;1;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;1;0;1
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;1
Cálculo diferencial;3.07;0;0;0;0
Cálculo diferencial;3.07;0;0;0;0
Cálculo integral;3.07;0;0;0;0
Cálculo integral;3.07;0;0;0;0
Cálculo integral;3.07;1;0;0;0
Cálculo integral;3.07;1;0;0;0
Cálculo integral;3.07;3;2;0;0
Cálculo integral;3.07;9;0;0;0
Cálculo integral;3.07;2;0;1;0
Cálculo integral;3.07;1;0;1;1
Cálculo integral;3.07;1;0;1;0
Cálculo integral;3.07;1;0;0;0
Geometría Analítica;3.07;0;0;0;0
Geometría Analítica;3.07;0;0;0;0
Geometría Analítica;3.07;0;0;0;0
Geometría Analítica;3.07;0;0;0;0
Geometría Analítica;3.07;0;0;0;0
Geometría Analítica;3.07;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;0;0;0;0
Cálculo diferencial;3.08;5;0;0;0
Cálculo integral;3.08;2;0;0;0
Cálculo integral;3.08;4;0;0;1
Cálculo integral;3.08;4;0;0;0
Cálculo integral;3.08;2;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;1;0;0
Cálculo integral;3.08;1;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;1;0;0;0
Cálculo integral;3.08;1;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;0;0;0;0
Cálculo integral;3.08;2;1;3;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Geometría Analítica;3.08;0;0;0;0
Cálculo diferencial;3.09;0;0;0;0
Cálculo diferencial;3.09;0;0;0;0
Cálculo diferencial;3.09;0;0;0;0
Cálculo diferencial;3.09;0;1;0;0
Cálculo diferencial;3.09;2;1;0;0
Cálculo diferencial;3.09;0;0;0;0
Cálculo diferencial;3.09;0;0;0;0
Cálculo diferencial;3.09;0;0;0;0
Cálculo diferencial;3.09;1;0;0;1
Cálculo diferencial;3.09;0;0;0;1
Cálculo integral;3.09;1;0;0;1
Cálculo integral;3.09;0;0;0;2
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Geometría Analítica;3.09;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;1;0;0;0
Cálculo diferencial;3.1;2;2;1;0
Cálculo diferencial;3.1;3;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;1;0;0;0
Cálculo diferencial;3.1;0;0;1;1
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;0;0;0;0
Cálculo diferencial;3.1;1;1;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;1;0;0;0
Cálculo integral;3.1;2;1;0;3
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;1;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;2;0;0;0
Cálculo integral;3.1;1;0;0;0
Cálculo integral;3.1;0;2;0;2
Cálculo integral;3.1;1;0;0;0
Cálculo integral;3.1;3;0;1;0
Cálculo integral;3.1;1;0;0;0
Cálculo integral;3.1;1;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;5;1;0;1
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;0;0;0;0
Cálculo integral;3.1;2;0;0;2
Cálculo integral;3.1;3;0;0;1
Cálculo integral;3.1;3;0;0;0
Cálculo integral;3.1;2;2;0;0
Cálculo integral;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;1;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Geometría Analítica;3.1;0;0;0;0
Cálculo diferencial;3.11;0;0;0;0
Cálculo diferencial;3.11;0;0;0;0
Cálculo diferencial;3.11;0;0;0;0
Cálculo diferencial;3.11;0;0;0;0
Cálculo integral;3.11;0;0;0;0
Cálculo integral;3.11;3;0;0;0
Cálculo integral;3.11;1;0;0;0
Cálculo integral;3.11;2;0;0;0
Cálculo integral;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;1
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;1;0;1;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;0
Geometría Analítica;3.11;0;0;0;1
Cálculo diferencial;3.12;0;0;0;0
Cálculo diferencial;3.12;0;0;0;0
Cálculo diferencial;3.12;2;0;0;0
Cálculo diferencial;3.12;3;0;0;1
Cálculo diferencial;3.12;1;0;0;2
Cálculo diferencial;3.12;0;0;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;2;3;2;0
Cálculo integral;3.12;1;1;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;3;3;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;2;0;0;0
Cálculo integral;3.12;1;0;0;0
Cálculo integral;3.12;0;0;0;1
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;7;4;0;1
Cálculo integral;3.12;1;0;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;2;0;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;2;0;0;0
Cálculo integral;3.12;4;0;0;1
Cálculo integral;3.12;0;0;0;0
Cálculo integral;3.12;1;0;0;0
Cálculo integral;3.12;3;0;0;0
Geometría Analítica;3.12;0;0;0;0
Geometría Analítica;3.12;0;0;0;0
Geometría Analítica;3.12;0;0;0;0
Geometría Analítica;3.12;0;0;0;0
Geometría Analítica;3.12;0;0;0;0
Geometría Analítica;3.12;0;0;0;0
Geometría Analítica;3.12;0;0;0;0
Cálculo diferencial;3.13;0;0;0;0
Cálculo diferencial;3.13;0;0;0;0
Cálculo diferencial;3.13;0;0;0;0
Cálculo diferencial;3.13;0;0;0;0
Cálculo diferencial;3.13;0;0;0;0
Cálculo integral;3.13;0;0;0;0
Cálculo integral;3.13;1;0;0;0
Cálculo integral;3.13;3;0;1;0
Cálculo integral;3.13;4;0;0;0
Cálculo integral;3.13;3;0;0;0
Cálculo integral;3.13;4;0;0;0
Cálculo integral;3.13;0;0;0;0
Geometría Analítica;3.13;0;0;0;0
Geometría Analítica;3.13;0;0;0;0
Geometría Analítica;3.13;0;0;1;3
Geometría Analítica;3.13;0;0;0;1
Geometría Analítica;3.13;0;0;0;0
Cálculo diferencial;3.14;0;0;0;0
Cálculo diferencial;3.14;0;0;0;0
Cálculo diferencial;3.14;0;0;0;0
Cálculo diferencial;3.14;0;1;0;0
Cálculo diferencial;3.14;0;0;0;0
Cálculo diferencial;3.14;0;0;0;0
Cálculo diferencial;3.14;2;0;0;0
Cálculo integral;3.14;3;0;0;0
Cálculo integral;3.14;2;0;0;0
Cálculo integral;3.14;7;5;0;0
Cálculo integral;3.14;0;0;0;0
Cálculo integral;3.14;1;0;0;1
Cálculo integral;3.14;2;0;1;0
Cálculo integral;3.14;0;0;0;0
Cálculo integral;3.14;0;0;0;0
Cálculo integral;3.14;0;0;0;0
Cálculo integral;3.14;2;0;0;2
Cálculo integral;3.14;1;0;0;0
Cálculo integral;3.14;0;1;2;0
Cálculo integral;3.14;0;0;0;0
Cálculo integral;3.14;1;1;0;0
Cálculo integral;3.14;3;0;0;0
Cálculo integral;3.14;0;0;0;0
Cálculo integral;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Geometría Analítica;3.14;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;1;0;0;0
Cálculo diferencial;3.15;0;0;0;3
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;1;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo diferencial;3.15;0;0;0;0
Cálculo integral;3.15;0;0;0;0
Cálculo integral;3.15;1;0;0;0
Cálculo integral;3.15;0;2;0;0
Cálculo integral;3.15;1;0;0;0
Cálculo integral;3.15;0;0;0;0
Cálculo integral;3.15;0;0;0;0
Cálculo integral;3.15;0;0;0;0
Cálculo integral;3.15;3;0;0;0
Cálculo integral;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;1
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Geometría Analítica;3.15;0;0;0;0
Cálculo diferencial;3.16;0;0;0;2
Cálculo diferencial;3.16;0;0;0;0
Cálculo diferencial;3.16;1;0;0;1
Cálculo diferencial;3.16;1;0;0;1
Cálculo diferencial;3.16;0;0;0;0
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;2;0;0;0
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;2;0;0;0
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;3;2;1;0
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;1;0;0;0
Cálculo integral;3.16;2;2;1;0
Cálculo integral;3.16;4;1;0;0
Cálculo integral;3.16;0;1;1;0
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;0;0;0;1
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;5;0;2;0
Cálculo integral;3.16;4;2;0;0
Cálculo integral;3.16;6;4;0;0
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;6;3;3;1
Cálculo integral;3.16;0;0;0;0
Cálculo integral;3.16;2;0;0;0
Cálculo integral;3.16;2;1;0;0
Cálculo integral;3.16;5;0;2;0
Geometría Analítica;3.16;0;0;0;0
Geometría Analítica;3.16;0;0;0;0
Geometría Analítica;3.16;0;0;0;0
Geometría Analítica;3.16;0;0;0;0
Geometría Analítica;3.16;0;0;0;0
Geometría Analítica;3.16;0;0;0;0
Cálculo diferencial;3.17;1;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo diferencial;3.17;0;0;0;0
Cálculo integral;3.17;4;0;0;0
Cálculo integral;3.17;0;0;0;0
Cálculo integral;3.17;0;1;0;0
Cálculo integral;3.17;4;2;0;0
Cálculo integral;3.17;2;0;0;0
Cálculo integral;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;9
Geometría Analítica;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;2
Geometría Analítica;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;0
Geometría Analítica;3.17;0;0;0;0
Cálculo diferencial;3.18;1;0;0;0
Cálculo diferencial;3.18;1;0;0;0
Cálculo diferencial;3.18;0;0;0;0
Cálculo diferencial;3.18;0;0;0;0
Cálculo diferencial;3.18;2;0;0;0
Cálculo diferencial;3.18;0;0;0;2
Cálculo integral;3.18;4;1;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;1;0;0;0
Cálculo integral;3.18;2;3;0;0
Cálculo integral;3.18;2;2;0;0
Cálculo integral;3.18;1;1;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;1;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Cálculo integral;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Geometría Analítica;3.18;0;0;0;0
Cálculo diferencial;3.19;0;0;0;0
Cálculo diferencial;3.19;0;0;0;0
Cálculo diferencial;3.19;1;0;0;0
Cálculo diferencial;3.19;0;0;0;0
Cálculo diferencial;3.19;4;2;0;5
Cálculo diferencial;3.19;0;0;0;0
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;4;0;2;1
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;0;0;0;0
Cálculo integral;3.19;2;0;0;0
Geometría Analítica;3.19;0;0;0;0
Geometría Analítica;3.19;0;0;0;0
Geometría Analítica;3.19;0;0;0;1
Geometría Analítica;3.19;0;0;0;0
Geometría Analítica;3.19;0;0;0;0
Geometría Analítica;3.19;0;0;0;0
Geometría Analítica;3.19;0;0;0;0
Geometría Analítica;3.19;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;0;1;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo diferencial;3.2;1;0;0;0
Cálculo diferencial;3.2;0;0;0;0
Cálculo integral;3.2;0;0;0;0
Cálculo integral;3.2;0;0;0;0
